"","DW_20180105_013","DW_20180105_037","DW_20180105_061","DW_20180105_097","DW_20180105_121","DW_20180105_019","DW_20180105_043","DW_20180105_067","DW_20180105_103","DW_20180105_127"
"Label","N2","N2","N2","N2","N2","swip10","swip10","swip10","swip10","swip10"
"758.701904712065/56.1620533384384","4240945","780306","122718.8333","3596078.5","1882884.333","122718.8333","8765131.5","122718.8333","4165343.5","122718.8333"
"758.772242002198/60.4462614989599","1140509","1921746","2181107.5","1664231.5","548191.6667","2594805.5","122718.8333","3376374.667","3705845.5","122718.8333"
"758.816979242479/69.5764255770104","122718.8333","122718.8333","2593767.667","122718.8333","122718.8333","122718.8333","2664968.667","2410500.667","5992490.333","3238085.667"
"758.917899904941/54.7996275671171","1533945","3360313.667","122718.8333","1461858","1555404.333","3758480.333","122718.8333","513169","122718.8333","122718.8333"
"759.319316879915/69.3715007364723","122718.8333","2126816.5","122718.8333","122718.8333","122718.8333","122718.8333","1618319.5","1906889.667","1722869.333","1788894"
"759.476529643519/28.6693605055893","8032231.333","8085090","9443820.333","9653280","7853164.667","4635659.333","8030395","7691463","9911221.333","12089337.67"
"759.571980068974/37.0000084082051","4201153","4929847.667","10705129.67","4053898.667","3745592.333","3490184.333","8869345.667","3221167.667","7527673.333","3150781.667"
"759.886759802332/109.571804318501","1472235.667","1179360.667","3783263.333","999476","1563268.333","122718.8333","2691393.667","3353155.5","835660.5","2963887"
"760.585243085359/38.4503579390532","6532742.333","9713430.667","9141172","6987216.667","9098384.333","7819638.333","6520748.333","6439285.667","5705426.333","6016548.667"
"760.603924706586/55.5159105222642","2582250","122718.8333","639794","1925053","122718.8333","122718.8333","122718.8333","752681.5","122718.8333","6260700.5"
"761.587613057182/39.5485167479163","5796998","5628880","6058846.667","6181025.333","4718450.333","5035431","3138467","3403964.333","2715905.333","2222907.333"
"761.911633794178/68.3172856103899","4665983","3512455.667","9536868.5","5201364","3882344.333","2191166.667","5447255","4022545","5389995","3068504"
"762.736513556227/195.248075871125","3311640.667","2543425.333","15666614","1537880","2524357.667","2338390","26777905","8416008.333","15504407.67","20981867.67"
"762.739966737295/148.331653091537","5717901.667","3338482","16443562.67","3963117","3202134.333","6738770","26974909.33","17805508.67","16073018","22507197"
"762.740253191746/287.107984714142","836559.3333","3017383.667","2528637.333","1843537.333","3202217.333","2944380","4471773.333","6846687.333","4550653","2049170.333"
"763.732242407646/55.9917322616244","122718.8333","1078947.667","8545633","9038211","1989244","122718.8333","122718.8333","122718.8333","15776544.5","122718.8333"
"764.520297550051/30.6676679626377","7544791.5","8810992.667","7642116.5","8204697.5","5195334.333","7289446","122718.8333","14419232.33","122718.8333","5581766.667"
"764.525987074075/32.7932263418917","11053728","10296587","13793567","17040971.5","3918828.667","8358152.5","122718.8333","9963937.5","122718.8333","6589264.667"
"764.622297023507/54.8517551366712","2726365","1318265.5","122718.8333","4623797.667","1155257","6656667","6532299","6844433","3537940","122718.8333"
"765.525394723565/29.8602706696588","7340542.333","7588316","11524839.67","7761936.667","4672677.333","4898705","8500860.667","11962471.67","11063871.33","8994706.333"
"765.579348101032/54.4783692611411","5726614","7005556","10683781.67","7276331","4642271","3653984","7927453.333","9320197","9582496.667","14101142.67"
"766.361672407256/63.444017713372","122718.8333","122718.8333","2616876.333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","5345885","3774197.5"
"766.529696669042/38.8937206435617","11009047.33","12439568","12041300.67","12840875","6213801","7833956.333","5660624.5","11650551","7660742","122718.8333"
"766.539683400266/33.001160390189","33100201","39375155.33","35208181.33","33395668.67","24426079.33","24050328.67","31490100.33","26816653","34559556","48895336"
"766.615018041076/54.5271433054889","1894381.667","122718.8333","122718.8333","3296314.667","2411717.667","2313965","122718.8333","3807754.5","5473176","122718.8333"
"766.686285199002/54.2357012365581","2064036.667","625950","2195102.5","2039476.667","2126397","122718.8333","122718.8333","3456554.667","4169717.667","122718.8333"
"766.834319002011/71.1002281208051","5632075","3788344.333","122718.8333","3162314.5","2577331","3173301","122718.8333","9429494","6000480","122718.8333"
"767.538695063174/31.5054195786164","7102442.667","8710921.667","8813916.5","7770112.333","6103099","5511387.667","7419563","5108024.5","6277780","6276271.5"
"767.575700731322/50.4524165587716","2088355","1938615.667","2609025.5","5140463","5464964.667","3541596.333","4626144.5","4189462.667","8324295.667","5235453.5"
"767.886865442109/68.2556842125857","1787774","1907091.667","122718.8333","2249458","2353527.333","1993299.333","122718.8333","122718.8333","122718.8333","122718.8333"
"768.306926698482/51.686826551796","122718.8333","5500620","5258162","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","5792820.333"
"768.537994681659/48.564017938684","4202642","2202816.667","2090751","3989179.333","3293095.5","2585013.5","2125343","7409169.5","4533694","3008693.5"
"768.538026356297/48.2216706061491","4179068","2295570","2090751","3989179.333","2662472","122718.8333","2125343","8158308.333","5356976.667","2890653.5"
"768.54366562896/41.8578842159417","4178962.5","3996014.5","3308434.333","4375323","4429905","1188151.5","5216517.667","122718.8333","10789050.5","2062688"
"768.549746715518/39.6162636811816","5080062.333","6600149","8676673","3582709.333","3838062.333","3995414.333","10648305","9765564","3757603","5441057.5"
"768.554328524194/33.651640115732","10397445.33","14631121.33","19628282.33","10126011.67","9272918.667","11504572.33","19495322.33","17516272","13800942.67","15877325"
"769.302132290046/67.4272419695379","122718.8333","122718.8333","3656486","122718.8333","122718.8333","122718.8333","11706661","122718.8333","2893134","1122833"
"769.558185158528/35.0396960542663","3991828.667","5591613","3114856","2673201.667","2349509.333","5020660","3860640.5","4589473.667","1610282","2051281.333"
"770.540513576277/47.1266074396138","122718.8333","122718.8333","2821481","3631232","1729528.5","122718.8333","3638874","2550439","122718.8333","122718.8333"
"770.569512779332/34.2420832095891","19121822.33","15703281.33","16166445.67","12908471.33","11576570.67","10262237.33","19874783.33","8677601.333","8163899.333","11125865"
"770.575218955597/37.1602488905403","7996068.5","10412668","9157988.667","9702059.333","6410655.667","9606869","10912421","6128841.667","6165280.333","12485824"
"771.100588281792/63.0099946210867","122718.8333","1233651","2210499.667","1829150.5","1670412.5","122718.8333","3432953.5","122718.8333","3011704.5","1317655.5"
"771.571972562492/42.6944457714543","6836029.333","7813780","7032451.333","6130942.333","10370360","5383248.667","6012833.333","4496051.667","4399000.333","5406670"
"771.641173771017/54.1194213836659","2058773.667","850079","2254245.5","2491757.5","1106112.5","3074479.5","5195169.333","1338245.667","2891926.5","1073720"
"772.530413887512/54.1155627578093","10972682.67","5045101","2655366.333","2558922.667","7823501.333","2861122.667","2453915.667","5531112.333","2742036","9467336.667"
"772.57980636855/37.2287486261432","11938088.33","9339233.333","13586210","10635361","7547342","6412114.667","11130525.33","6130428.333","5586226.667","9042287.333"
"772.726437996503/69.9785354961521","122718.8333","122718.8333","12028192.5","122718.8333","122718.8333","7575845","122718.8333","13276284.33","57040","122718.8333"
"772.896496146592/67.5491871541428","5914426.5","122718.8333","122718.8333","2070579","2210636","2072035","122718.8333","122718.8333","1021200.333","122718.8333"
"773.435953695063/46.8906257701636","3894637.667","5408024.667","4593061.333","5039338.333","3734172.333","8626506.5","7939559","6253990.333","7751556.333","3969189.333"
"773.444652988962/54.1582158643883","8143917","9181152.333","9366861.333","8415495","6065528.333","13817825","31422000.33","12334728.33","12858932.33","15874790"
"773.857655068704/56.5106548723624","3744733","4352618.667","3585675.333","8261755.333","2354917.667","4319674.5","122718.8333","5995269","122718.8333","122718.8333"
"774.450002564944/42.6355356216645","2667836.667","3014072","2414500.667","2640365","1928165.667","6304345.333","4821633.667","4206579.333","4341934","4916634.667"
"774.528070881321/51.9378753298087","4459986.333","4361162","3611785","7113350","7690165","4399653.333","7709278","6068048.667","8738685","6642904.333"
"774.600390138065/43.9862771653992","5211269.333","7001330","6717021","2319535","2609459","2325718","1674222.333","1804496","4540559","1651555"
"774.823066983453/67.1580336167611","122718.8333","122718.8333","3832585","1472591","122718.8333","4088273.5","7181827.5","4413773","122718.8333","122718.8333"
"776.524896541319/52.1228988032568","1030588","4533462.333","122718.8333","1059453.667","1132660.667","6935473.333","8322915.5","10129329.5","6280652","12224784.5"
"776.606018538532/49.3504183787916","122718.8333","2674224.5","122718.8333","1820908","820938.5","122718.8333","11065152","122718.8333","122718.8333","122718.8333"
"778.53792184187/33.7823274898288","4605024.667","6974822","5424081","6474937.667","5256815.667","9376206","10269680","2974065","2510961.333","8113169.667"
"778.543825036936/34.7018657415455","2118565","4093999.5","2664307","2423553","122718.8333","122718.8333","122718.8333","1878736.667","2222808","122718.8333"
"778.593438928877/54.3245446077164","2436331.333","2819886.333","1959676","2438768.5","122718.8333","122718.8333","7218837","859387","3550791","122718.8333"
"779.512404020136/27.3599617694734","112735902.7","144178762.7","93034996","109454407","80073712","148741192.3","132554699","140501275.3","133852634","134032202.3"
"779.556294511349/54.2279262833054","1755241","1700397.333","122718.8333","2616181.5","1435775.667","1954454","122718.8333","1911738","122718.8333","122718.8333"
"779.842518758374/67.9563611567209","613828","635090.6667","3159889.5","122718.8333","533803.6667","3671075","9152978.333","2562306.333","15369518","4450269.333"
"779.85138613527/54.1118299316822","4560036.667","905962","122718.8333","122718.8333","2668926","8954952.5","122718.8333","122718.8333","122718.8333","122718.8333"
"780.517974188295/32.2737583504659","58871794","74907015","46961893.67","57232111.33","39860983.33","76507412.67","70522037.67","70892776.33","67499521.67","65196841"
"780.553125987395/35.1642101154222","17920676.67","35933762.33","79726645.33","24411465","12407843.67","5695643.5","122718.8333","6634235","122718.8333","122718.8333"
"780.591348902663/54.243370325035","122718.8333","122718.8333","122718.8333","122718.8333","2707938.667","3283372.667","122718.8333","4268110.5","3941753.5","4669657.333"
"780.810762772563/56.7553249644769","2565735","1570123.333","122718.8333","2044748","122718.8333","6205267.333","122718.8333","4082750","5433725.333","122718.8333"
"780.889657809949/67.6432106353162","3703469","2477748.5","1456795.667","2356200","4162869","1649218.667","9572362.5","777843.5","4754555.333","122718.8333"
"781.519577975149/27.4570698837415","14363619.33","18893151","11789601.67","14472616.33","10405253","19441231","17849736","18102568","17390547.33","17348150.33"
"781.548787493732/38.0367764109499","15390448","122718.8333","122718.8333","122718.8333","122718.8333","10732069","122718.8333","122718.8333","122718.8333","17139739.5"
"781.553185734572/47.2802622755551","5953149.667","5160288.333","26441097.67","4117701.667","3583026","11681522.67","5860547.667","18729307.67","3924321","14473684"
"781.845256881894/54.9439077900959","4622239.667","2572155.5","122718.8333","528174","2244086.333","5527386","122718.8333","122718.8333","122718.8333","122718.8333"
"782.279589110337/51.9216562639195","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2833212.333","5834893","122718.8333","122718.8333","13028546"
"782.573226198836/35.6019307132387","5085542.667","6367873.667","7378660.667","6223487","4231156","4482330.667","10739497","5580583.667","4518032","122718.8333"
"783.478784414592/55.3931502592916","629845.3333","678932","2850324.333","2640964.5","1010384","3051986.333","10732738","2332101","6879397","6915681.333"
"783.549375714567/54.3764022408486","1256849","7359575","2018079","3643603.333","3452555","2093564.333","3128058","1601234.333","2223703","3548295"
"783.572865476045/34.4967982897291","4189003.333","4914738.333","5326533.667","3800588","3468844.667","3314491","6149520.333","2661803.333","2979041","6817207.667"
"784.586691223944/39.3992989581308","11858201.67","14770642","14566972","11616633.67","10272852","11146176.67","13161206.67","8982906.333","8228383","10164340.33"
"784.828343690742/74.0740381077013","6370823.667","2631706.333","9850331.667","2491605.333","5349643","2736817.333","5092765","6667737.667","5611066.667","3045552.333"
"784.831318107854/69.7040935590548","122718.8333","122718.8333","6459123.5","122718.8333","5349643","122718.8333","5665108.5","5306122","5348386.667","3212685.333"
"785.096707905234/92.213814144955","405271.5","358337.3333","2351995.333","855007","738972.6667","232684.5","2811948.5","943829.3333","604367.3333","4267797"
"785.324135525281/69.8680091097351","6142304.5","4784938","773302.6667","122718.8333","2290897","2650494","582399.5","755598.3333","874455.6667","591911.6667"
"785.548468729723/54.3375028532315","691546.5","3366426.5","122718.8333","4963107.5","701794","2368954.333","1324739","3212893","795638.5","697040.5"
"785.846943374259/67.6763430621775","122718.8333","1582171.5","3916732.333","1865227.5","122718.8333","1720703.333","4523420.5","122718.8333","1052495.5","1658593.5"
"786.275931560752/52.2270631301426","122718.8333","122718.8333","2657375.5","122718.8333","122718.8333","122718.8333","10683400","4647909.5","122718.8333","122718.8333"
"786.509426307295/54.8206528255295","4003165.667","2759765.5","758396","1047706","904661","8456944.333","122718.8333","968547.5","1039407","122718.8333"
"786.60187969008/35.5461291712661","10404147.67","12459212","11006879.67","9961632","9119485","9276757.333","10484503.67","7470786.667","6367652.333","11054383.67"
"786.924057371793/60.3598372983342","1501387","3194043.333","122718.8333","2727997","122718.8333","2033378.5","122718.8333","122718.8333","122718.8333","122718.8333"
"787.330067208985/68.0521161798268","122718.8333","9263667","6167640.333","122718.8333","122718.8333","122718.8333","5509909.5","122718.8333","3721074","6311932.5"
"788.326972140071/68.3904750720082","122718.8333","122718.8333","1756381.667","122718.8333","122718.8333","122718.8333","10492844.33","122718.8333","1259134.5","3210753"
"790.502745585854/53.0910719130196","932565","957224.5","122718.8333","3746919.667","753267","122718.8333","4355565.5","122718.8333","4274786","2021804"
"790.79197966447/60.8989208851297","122718.8333","1899837","122718.8333","2289365","597436.5","1410932.667","122718.8333","6415109.333","122718.8333","122718.8333"
"791.610272014465/53.9876091985503","1785710.5","1892414","122718.8333","2492793.333","2062935.667","2480648.333","3503565","4507188.333","122718.8333","5272956"
"792.55243883297/34.4474506280434","13101196.33","16451302","22222750.67","12846594","11984014","11846121.67","17054643.33","11195000.33","11418989","15610922.33"
"792.561452331997/37.3399850991976","6064133.667","5924721.667","9410422.333","4654982","4552236","3411805.667","11125909.33","5795085","6198733.333","9033699"
"792.771043754981/68.6881392741764","2105494","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","4228957.5","2862215.5","1404746","122718.8333"
"792.789176792322/61.1023021569104","3481736","4275824","4417422","1378189.333","812348.3333","4779380","122718.8333","2412965.667","1072471.5","13749084.67"
"793.556371765132/34.2182565050301","6586839.667","8527710","23953803","6314699","5844665","5917163","8659681.667","5679146.667","5370118.667","7789655.667"
"794.4214989946/55.6866175789965","744788","4526052","10306733.5","2425654.333","5459198.667","1725071","7544039","2450666","122718.8333","17221493.67"
"794.46614579993/53.4471036415222","532032.5","122718.8333","122718.8333","122718.8333","122718.8333","1361046.5","3042963.5","1435972.333","8158304.5","16482457"
"794.55907370407/41.2436964835349","3070626.333","2809443.667","11405417.67","4773191","3551684.667","2668002.333","7944272.333","5428889","122718.8333","957253.5"
"794.568836885151/38.9893541278282","9933482.333","11918559.33","15228042.33","9522225.667","9280526","9352483.333","12852798","7905268.333","8433070.667","11979410.67"
"794.575168345815/35.4142423310846","5761286","7415060.333","10118207","5001406.333","5880137.333","4959561","6309280","5337738.667","10258047","11493606"
"794.787711067062/53.5005900442052","2377392.333","1011350.5","5531443.5","2946462.333","1296426.5","1900615","122718.8333","9264999.5","122718.8333","122718.8333"
"795.904274288061/68.4049540314341","5255423","5470105.333","2075677","3236372","5383635.333","2716278.667","122718.8333","3263014","2098297.333","5685880"
"796.513149364018/41.3075567561539","6672883","9285350.5","3212545","8072604.333","122718.8333","122718.8333","5840843","6025126.5","122718.8333","122718.8333"
"796.513170170342/39.6432271784978","6382402","122718.8333","3279232","7778069","122718.8333","122718.8333","5363073.333","122718.8333","8449895","122718.8333"
"796.531390720283/35.1382043446162","137785522.3","116513691","124993496.3","137567594.3","141189164.3","120679261","108703209.3","159382845","147144561.3","97410956"
"796.540380598239/28.9207341840729","270389875.3","300627645.7","281888158.7","280780709","251485926","317494246","306684409.7","313284776.7","294900178","325722239"
"796.790897312737/54.4568220282558","3597795.667","2617714","122718.8333","2362569.333","122718.8333","12924797.5","122718.8333","122718.8333","122718.8333","122718.8333"
"797.533662640261/37.5200283205476","23326342.33","47665905","13702353","24445206.67","25513482.67","31330311","23653915.33","38601575.67","43509774.33","32262531"
"797.533701133071/35.4854815463155","23331746.33","47665905","13698518.67","23264842.33","25578674","31294227.5","23596098","38517671","35257642.67","32258563.33"
"797.551832346509/29.5894617148719","64972600.33","76883851.33","51753189","67145139.33","48518954","66022905.67","60948320","73193452.33","68117394.33","60078877.33"
"798.504787522222/55.9493747343101","1791160","1763471","3641516.5","1536004.333","122718.8333","3744668.333","122718.8333","2388785.5","3811861","7056588.5"
"798.544077303653/27.8253401074653","24443220.67","26831715","25941622.33","25735398.33","24210909","29189958","27196783.67","27969897","26763964.33","31681266.67"
"798.598823919289/35.9181210872917","5390124","6932360.667","15810775.33","5415522","11081415.67","4518086","122718.8333","122718.8333","3246214.333","4046016"
"798.610836073577/48.5823207006513","122718.8333","2509205","122718.8333","1771795","1440932","2409289.5","122718.8333","122718.8333","122718.8333","122718.8333"
"798.783527034601/68.5199760340073","3132426.333","3114159.667","3047999","2741225.667","3892542","4804437.333","122718.8333","8998944","6186473","217766"
"799.541182306473/31.686476609131","3747610","1328383.5","122718.8333","3172900","122718.8333","2989283","5777600","1630050","2242889","1518949.5"
"799.741769369432/55.448815044072","122718.8333","122718.8333","4885425.333","1819147.5","122718.8333","2331597","7871181.5","3397365.333","1603151","122718.8333"
"800.503779207239/55.8991066162082","1958517.333","3059096","2813417","2413605.667","1463595.5","4421228.333","6522767","3271559.333","6752816.333","5392025.5"
"800.521989575567/36.0195551951392","1706302.667","6071959","4437001.333","3490563.667","1506478","3580349.5","3854763.333","6433281.5","2146602.667","3200435"
"800.613518768146/37.341646012952","5330029.667","6474947.333","5723411","5196451.333","5154719.667","4223926","3929645.333","3417551.667","2734475.333","3665337"
"800.777473702216/53.3773199195829","2754264.667","2682778.5","122718.8333","3013159.333","122718.8333","3372240.5","122718.8333","122718.8333","122718.8333","122718.8333"
"801.501500441907/40.4885287627492","10828029","22618754.33","11287111.67","19836228","13472916.67","13194790","18717512","18737422.33","13810367","14272008"
"801.739234089415/56.615148708512","3293892.667","1055513","2719936","1769898.667","4700058.333","2557819.5","122718.8333","13318431","11335675","6967434.5"
"801.851765367323/140.760359851212","187255","2005981.333","122718.8333","1134636","1607527.5","1650068.667","122718.8333","122718.8333","3427707","122718.8333"
"802.498011743074/30.2953578316749","6766730.333","6795426.333","5830212.667","8053336.333","5447193.667","8264425.333","7133321.333","8571960.5","6419082.5","19060831"
"802.499350769048/44.7979815704621","15670890","15823358.33","14588365.33","14326498.33","12548940.33","28984472.33","7278158.333","13221194.67","21216847","11023184.67"
"803.539292498049/32.5065431261464","2998658.5","3481736","3932226","2812940.333","10774085.67","8305028.5","8758969.5","9076708.333","1624944","9832087.333"
"803.890833651401/67.4284612740198","2273839.333","122718.8333","122718.8333","3477618.667","2176025","2249697","122718.8333","122718.8333","122718.8333","4058101.667"
"804.549059944094/30.7889474905633","11566709.33","22168711","21355367.67","11383971","11119324.33","10818196.67","14551366","10032623","10077263","19330826.5"
"804.561408487219/33.1762502536034","7596435.333","122718.8333","10761211.33","12255936","5671905","5187009","9642670.333","6490641","6002969.667","36378020"
"805.557288728881/32.6361501548882","9382200","12336646.33","16453170.67","9375376","8249345.333","11862335","22514896.67","7974219","7793926.333","9757458"
"806.44792090692/55.9352244030327","122718.8333","1587982.5","3903347","4700348","122718.8333","4474355","3636605","6339181.667","7254882.667","1339556"
"806.567878980961/33.8442363629321","24016064.33","31060431","41526016.67","23346407.33","22032186.33","25953016.67","35396163.67","24600822.33","23034207.33","31500240.33"
"806.896512265634/67.8705457960225","5619009.667","6711666.333","7176018.667","4341159","8901201.667","2251341.333","4309139","8754400.333","1498895.667","6466424.667"
"807.570621943818/34.6368550744459","11777070","15256649.33","18656159","11533153.33","11204504.67","12685835.67","23615003","12275575.33","11497101","16021812"
"807.582869512686/40.7604050376403","5755741","8468224.667","8442705","6661509.667","4657172","5425693.667","122718.8333","3195830.333","3350673.667","5250753"
"808.535027115087/55.5874765049489","1748172.5","1033232","3558222.5","795489","122718.8333","1837792","5262609.333","3487681.333","2567539.5","122718.8333"
"808.584454480207/33.4211341254427","7357907","9433782","10097124","7118552.667","6673755","8234626.333","11401059.5","7353573.333","7204541.333","30959875.5"
"809.5854283727/33.3222891526122","3698942.667","4589491.667","6022402","3412653.333","3403333.667","4201943.667","7613300.333","3664677.333","3565220.333","7671254"
"810.441726021567/55.9554298703284","1576920.5","122718.8333","1603419.5","122718.8333","122718.8333","2651751.667","6439651.667","2910497","3319472.333","5179848.333"
"813.332032637475/67.5547957018987","2547643.333","2776006","14598128.67","1245682.667","2816502","3332718","17836146.33","7645705.667","8053638","13628730.33"
"814.525226578446/55.8499199211588","1567882","122718.8333","3543493.333","1578706","990464.5","3512705","4996368.667","1842661","511179.6667","804017.5"
"814.681111244493/59.9946062007236","122718.8333","122718.8333","2078880.333","122718.8333","122718.8333","122718.8333","2094374.333","5525704","2798036.5","5293662.5"
"815.718271720822/53.7386868583886","19198889","1098077.667","5886906.667","6513831.667","2408601.667","8365702","5036285.5","3847742","122718.8333","122718.8333"
"816.572265288247/36.8799697921316","122718.8333","1585295.5","3893098","122718.8333","122718.8333","2901721.5","5255302","3491260","1529570","2771223"
"816.678728970437/65.4975310925661","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","3128441","7219184.5","2909213.667"
"816.80391590043/66.7692138059936","122718.8333","2388361.5","122718.8333","122718.8333","1790850.5","1851253.5","7150733.333","122718.8333","1637258.5","122718.8333"
"817.465296399593/46.8684347689892","3206907.667","3398331.333","2923553.667","2540329","2127973.333","4562140.667","4607895.667","4786902.333","4236649.667","5849930.333"
"817.71007532517/54.4360187826708","949536","1407915.5","4520840","1359477","5220768","7676423","6862238","2048367.5","122718.8333","122718.8333"
"818.473014699537/49.8199336794768","1996260.667","2508991.667","2834224.333","1979133.667","1345271.667","3745567","3934673","3409168","3652248.667","4547712.333"
"818.563978545222/52.7724959537201","1176902","1223365.667","3127407","608778.6667","890952","2280380","3527588","2433209.667","122718.8333","122718.8333"
"818.815519351123/69.3700497006695","122718.8333","122718.8333","2577422.5","122718.8333","122718.8333","555631.5","2881151.5","3224385","3919383.667","2347600"
"819.658775599177/139.390439991138","1699380","675888","122718.8333","2908686.667","2361976.333","2276478","122718.8333","122718.8333","1739800","122718.8333"
"819.709415292379/53.3565733196248","122718.8333","5374569.333","3597813.5","7674378","2138154","122718.8333","122718.8333","6044924","2876578.667","1434352"
"820.471756779846/55.8333542397973","122718.8333","122718.8333","2469334.5","122718.8333","122718.8333","2978892","4654413.5","3208888.667","4869848","5405003.667"
"820.560049668799/54.402650990692","881112.5","122718.8333","2322690","3041323","122718.8333","122718.8333","3225086","577022.5","1989038.333","1945621.5"
"820.582160100391/34.1577875164795","11580058.67","15006710","20611170","11265169.33","10748057.67","10163066","13687096","9988584","9344156.667","13826318.33"
"821.586091833819/34.6327465746671","6408293.333","8440745","10816464","6356394.667","6084576.333","5773320.333","7561581.333","5672281.667","4913089.667","7508815.333"
"822.319690499096/68.9058378336289","122718.8333","122718.8333","1358407","122718.8333","122718.8333","122718.8333","16454431.67","1307778.667","2050019.333","3603396"
"822.42406893763/55.826537950708","122718.8333","122718.8333","1852723","122718.8333","122718.8333","122718.8333","3944108","2462786","3683856.5","3309638"
"822.604449061728/41.3795143561752","3500299","3288430.667","6099154.667","2710416.333","3072602","4446763.5","11434941.33","2254692","122718.8333","8159660"
"823.539226279439/29.906916104814","58736988","74705710.33","44660699","55451847","38980237","74421053.5","68396729","70585164.67","69484232","182354791"
"823.796133461778/75.8231791839732","3755136","3493670.333","122718.8333","4651656","3150534","1395957","122718.8333","122718.8333","122718.8333","122718.8333"
"823.850116747235/82.6248250061618","122718.8333","122718.8333","2714468.333","122718.8333","122718.8333","122718.8333","3551573.5","668228.6667","1313941","6133888"
"824.507238097081/55.8437715772283","122718.8333","122718.8333","2341876","122718.8333","122718.8333","1946870.333","4259101.5","2042953","122718.8333","122718.8333"
"824.542148559677/30.427816649137","25984534.67","33541412.33","21550346.33","25162341.67","19017537.67","33823663.67","31382292","31856282.33","31358339.33","30231007"
"825.54365827278/31.5467866020987","8817030","7758678","9423494","6424484.333","4855760.333","8192686","10573361.5","7638773","9515523.667","7224329"
"825.620293083227/39.7566033816586","2188261.667","1997213","122718.8333","2851165","122718.8333","2216500.5","122718.8333","2599385.5","1079118.5","122718.8333"
"826.505913069823/55.8125130109129","1034630.5","1349539.333","2742418.5","1017977.333","122718.8333","2226088","2918970","1110735","2970443.333","3332394"
"826.537804771135/33.7945299231869","23402156.33","32072179","45851825","23063406.33","30851888.33","26766451","33792925.33","26968035","22702411","29088951"
"826.544229711146/31.7425459969871","34701594.33","26136808.67","26633603.33","14798468","18948617","18747316.67","19059732.67","11804603.67","15158217.33","14745948"
"826.80587283162/69.1923744099887","122718.8333","122718.8333","5867911.5","122718.8333","122718.8333","122718.8333","1616443.5","5130231.667","3516719","5701766.333"
"826.866450327482/69.0586733113778","524404","4516298.667","122718.8333","544113.3333","2350481.333","2214638.667","122718.8333","122718.8333","122718.8333","122718.8333"
"827.539974515127/34.029605535284","12255437.67","16559043.67","24078718.67","11996258.67","10977345.67","13689815.33","18221027.67","11990318.67","12737798.33","16098725.33"
"828.502255817685/55.927000809629","648666","672094","2331089.5","708078.6667","122718.8333","1447728","3900770","1759656","122718.8333","3728842.5"
"828.554850599449/34.8730107927107","12326956","16890978.33","24094679","12717698.33","14898387.33","15939273.67","23978303.33","16898234","36397780.67","19880361.67"
"828.684820186886/59.577272590145","122718.8333","122718.8333","2228474.5","122718.8333","122718.8333","122718.8333","5855478.5","122718.8333","1788170","3602438.5"
"828.774301218965/85.4305118896246","122718.8333","122718.8333","2307486","122718.8333","122718.8333","1703450","1901844.333","4202172.5","2193980","4001142"
"828.777630358735/80.0763143076084","122718.8333","548681","3272144.667","122718.8333","415920","1794176","3317372","2968808.667","3759739.667","5929256.333"
"828.777666836061/90.2252549529244","122718.8333","380515.5","3269669.667","122718.8333","200652","2115019","3711860","3976961.333","3710565.667","5933545.667"
"828.793716043651/88.5020266597683","122718.8333","776152.5","4468192","122718.8333","861838","2147991.667","4543736","8404782.333","3855686.667","7200534.333"
"829.54708877716/36.342987565936","1482919.667","1851698.667","122718.8333","1776024.667","1715201","1593829","2543005.5","4381546.333","3643406.667","4841382.5"
"829.556559514874/32.9186828083236","6760331.333","9239626.667","11794255.67","6791632","6019717.333","8795346","12029290","8903936.667","6408115","10803295.67"
"829.899168425613/72.0456104922334","3996880.667","2999160","5425006.667","4130647","2899771","4832389","122718.8333","2085131.667","3358843","122718.8333"
"830.567652024814/33.5406290658021","11280511.67","15372266","44563824.67","13029560.67","10386782","17992030","35218409.33","17132080.33","26310021.33","31893815"
"830.589271585532/56.6949565566063","122718.8333","122718.8333","3788749.333","674850.5","122718.8333","122718.8333","3787593.5","3095956","122718.8333","122718.8333"
"830.698606482231/146.831002737442","1626020.667","122718.8333","122718.8333","122718.8333","592118","1793205","3619588.5","2028700","122718.8333","122718.8333"
"831.573310989855/34.2129912260438","3672917.333","4912581","23118950","5211021.667","7955079.333","4902560.667","16930793","9854072","6629070.333","19879768.67"
"831.779149305302/67.6782902341369","122718.8333","5847163","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2303702.5","13578112","2075172.5"
"832.448989025895/56.4279614790973","916885","122718.8333","122718.8333","122718.8333","122718.8333","2624995","122718.8333","1740361.5","3840175.5","3008515"
"832.584338605321/34.5690092218511","2276846","122718.8333","14612045","3442770.333","4261866.667","14303868.67","4068474","3024469","11581427","10008283.33"
"833.587886708118/34.3148433513192","2301803","2098478.333","2204883.333","2398239.333","1236562.5","1794057.333","8026079.667","1837594.667","4817403.333","5608309"
"834.447522358684/56.0164418206395","122718.8333","122718.8333","1926676.5","795415","122718.8333","2335381.5","122718.8333","2897695.5","2029734","3427975.5"
