"","DW_20180105_013","DW_20180105_037","DW_20180105_061","DW_20180105_097","DW_20180105_121","DW_20180105_019","DW_20180105_043","DW_20180105_067","DW_20180105_103","DW_20180105_127"
"Label","N2","N2","N2","N2","N2","swip10","swip10","swip10","swip10","swip10"
"815.496365089941/56.3608172291243","985762.3333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2025977"
"815.718271720822/53.7386868583886","19198889","1098077.667","5886906.667","6513831.667","2408601.667","8365702","5036285.5","3847742","122718.8333","122718.8333"
"815.902549396406/61.8130157826114","2027795.333","122718.8333","122718.8333","122718.8333","122718.8333","1718113.333","122718.8333","122718.8333","122718.8333","122718.8333"
"816.475171879112/56.1737197488203","643948.3333","1180129.333","2854520.333","3256304","2351426","3066305.333","4649707.5","2598977.667","2013144.333","4380273"
"816.572265288247/36.8799697921316","122718.8333","1585295.5","3893098","122718.8333","122718.8333","2901721.5","5255302","3491260","1529570","2771223"
"816.678728970437/65.4975310925661","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","3128441","7219184.5","2909213.667"
"816.80391590043/66.7692138059936","122718.8333","2388361.5","122718.8333","122718.8333","1790850.5","1851253.5","7150733.333","122718.8333","1637258.5","122718.8333"
"816.901046645245/64.9744769922929","122718.8333","122718.8333","122718.8333","2071431","122718.8333","584521.6667","122718.8333","122718.8333","122718.8333","122718.8333"
"817.465296399593/46.8684347689892","3206907.667","3398331.333","2923553.667","2540329","2127973.333","4562140.667","4607895.667","4786902.333","4236649.667","5849930.333"
"817.493477399781/54.5571909518044","281172.6667","409603","122718.8333","234493.3333","122718.8333","122718.8333","995846.5","122718.8333","122718.8333","1993401"
"817.71007532517/54.4360187826708","949536","1407915.5","4520840","1359477","5220768","7676423","6862238","2048367.5","122718.8333","122718.8333"
"818.039504859259/60.3681313332222","122718.8333","438924","122718.8333","104677","122718.8333","2790378","122718.8333","836256","122718.8333","122718.8333"
"818.46354815453/53.3061314686743","647234","249300.5","647164.5","266132.5","431035","513540","905938","301738.6667","407857.3333","1304759"
"818.473014699537/49.8199336794768","1996260.667","2508991.667","2834224.333","1979133.667","1345271.667","3745567","3934673","3409168","3652248.667","4547712.333"
"818.479261513411/46.2441814323048","1536879.333","1608333","1866789","2204995.333","943788","2311366","2495584.333","2013864","2342050.333","2779084.667"
"818.563978545222/52.7724959537201","1176902","1223365.667","3127407","608778.6667","890952","2280380","3527588","2433209.667","122718.8333","122718.8333"
"818.815519351123/69.3700497006695","122718.8333","122718.8333","2577422.5","122718.8333","122718.8333","555631.5","2881151.5","3224385","3919383.667","2347600"
"819.31886756631/69.759857669559","122718.8333","122718.8333","688832.3333","122718.8333","122718.8333","1866027","2698123","929578.6667","923308","476841"
"819.658775599177/139.390439991138","1699380","675888","122718.8333","2908686.667","2361976.333","2276478","122718.8333","122718.8333","1739800","122718.8333"
"819.709415292379/53.3565733196248","122718.8333","5374569.333","3597813.5","7674378","2138154","122718.8333","122718.8333","6044924","2876578.667","1434352"
"820.471756779846/55.8333542397973","122718.8333","122718.8333","2469334.5","122718.8333","122718.8333","2978892","4654413.5","3208888.667","4869848","5405003.667"
"820.556804352503/51.4900000784903","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","527302.5","122718.8333","122718.8333"
"820.560049668799/54.402650990692","881112.5","122718.8333","2322690","3041323","122718.8333","122718.8333","3225086","577022.5","1989038.333","1945621.5"
"820.563163100657/55.9511660727797","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","664228.5","122718.8333","122718.8333"
"820.582160100391/34.1577875164795","11580058.67","15006710","20611170","11265169.33","10748057.67","10163066","13687096","9988584","9344156.667","13826318.33"
"820.777808617331/68.2531965255433","1443550.667","1473927.333","122718.8333","1397143","1416397.5","3384677","122718.8333","122718.8333","122718.8333","122718.8333"
"820.960616234697/65.8789069943424","643532","122718.8333","3998213","122718.8333","122718.8333","122718.8333","6510197.5","122718.8333","122718.8333","122718.8333"
"821.203917313964/61.2664582846583","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","5690808","812508.6667","122718.8333","8599155","1545219.667"
"821.586091833819/34.6327465746671","6408293.333","8440745","10816464","6356394.667","6084576.333","5773320.333","7561581.333","5672281.667","4913089.667","7508815.333"
"821.598646550964/40.9851996720454","2134024.5","2264114","4412769","1919318","2412371","122718.8333","3366039.5","2200878.667","2434432","122718.8333"
"821.892600822546/62.1146204143929","802268","2041690.5","122718.8333","122718.8333","122718.8333","1600858.5","122718.8333","122718.8333","122718.8333","122718.8333"
"822.202517801695/47.5189410967021","683247.6667","122718.8333","673822","387046","1529084.667","185129.3333","678907.6667","457697.6667","680330.6667","1541320.333"
"822.319690499096/68.9058378336289","122718.8333","122718.8333","1358407","122718.8333","122718.8333","122718.8333","16454431.67","1307778.667","2050019.333","3603396"
"822.42406893763/55.826537950708","122718.8333","122718.8333","1852723","122718.8333","122718.8333","122718.8333","3944108","2462786","3683856.5","3309638"
"822.449289146545/56.6488709684314","122718.8333","1044069","122718.8333","122718.8333","122718.8333","1918813","122718.8333","1660660","122718.8333","122718.8333"
"822.556929526307/50.3152659537069","1247317.667","843160","3262537.5","823944.6667","1459234","2558573.333","122718.8333","1426478","2387261.5","2263192"
"822.5949655273/36.2373818588637","2489031.667","3374307.333","4740198","2333405.333","2229341","2272557","122718.8333","1908957","122718.8333","2185412"
"822.604449061728/41.3795143561752","3500299","3288430.667","6099154.667","2710416.333","3072602","4446763.5","11434941.33","2254692","122718.8333","8159660"
"822.778727456376/83.2110550885763","685060.5","378024","1312244.667","320815.3333","974921.3333","595700","2650340","235537","2854749.333","382977"
"822.889466310083/63.1254714238949","135840.6667","1582082.333","122718.8333","1985822.333","122718.8333","658795.6667","122718.8333","2825818","122718.8333","122718.8333"
"823.539226279439/29.906916104814","58736988","74705710.33","44660699","55451847","38980237","74421053.5","68396729","70585164.67","69484232","182354791"
"823.567406519564/33.6154321519566","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","278361143.5"
"823.704234051767/55.792020671594","531762","1538044.5","122718.8333","857732.5","4927840","3018563","122718.8333","122718.8333","1377241.333","122718.8333"
"823.796133461778/75.8231791839732","3755136","3493670.333","122718.8333","4651656","3150534","1395957","122718.8333","122718.8333","122718.8333","122718.8333"
"823.850116747235/82.6248250061618","122718.8333","122718.8333","2714468.333","122718.8333","122718.8333","122718.8333","3551573.5","668228.6667","1313941","6133888"
"823.891267598132/62.2890391395063","869499.5","122718.8333","122718.8333","872486.3333","122718.8333","1028583.333","122718.8333","122718.8333","122718.8333","122718.8333"
"824.507238097081/55.8437715772283","122718.8333","122718.8333","2341876","122718.8333","122718.8333","1946870.333","4259101.5","2042953","122718.8333","122718.8333"
"824.542148559677/30.427816649137","25984534.67","33541412.33","21550346.33","25162341.67","19017537.67","33823663.67","31382292","31856282.33","31358339.33","30231007"
"824.666609907071/55.1106912821537","122718.8333","122718.8333","3517783.333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","3826182.667","122718.8333"
"825.54365827278/31.5467866020987","8817030","7758678","9423494","6424484.333","4855760.333","8192686","10573361.5","7638773","9515523.667","7224329"
"825.620293083227/39.7566033816586","2188261.667","1997213","122718.8333","2851165","122718.8333","2216500.5","122718.8333","2599385.5","1079118.5","122718.8333"
"825.843266553188/84.3323006686711","122718.8333","122718.8333","122718.8333","449483.3333","278932","146942","122718.8333","122718.8333","378610.3333","406212.3333"
"826.024715331465/60.2167127872169","479307.3333","122718.8333","122718.8333","122718.8333","295279.5","787193.3333","122718.8333","861684.5","122718.8333","122718.8333"
"826.416692207953/56.381374431294","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2998095"
"826.505913069823/55.8125130109129","1034630.5","1349539.333","2742418.5","1017977.333","122718.8333","2226088","2918970","1110735","2970443.333","3332394"
"826.537804771135/33.7945299231869","23402156.33","32072179","45851825","23063406.33","30851888.33","26766451","33792925.33","26968035","22702411","29088951"
"826.544229711146/31.7425459969871","34701594.33","26136808.67","26633603.33","14798468","18948617","18747316.67","19059732.67","11804603.67","15158217.33","14745948"
"826.80587283162/69.1923744099887","122718.8333","122718.8333","5867911.5","122718.8333","122718.8333","122718.8333","1616443.5","5130231.667","3516719","5701766.333"
"826.866450327482/69.0586733113778","524404","4516298.667","122718.8333","544113.3333","2350481.333","2214638.667","122718.8333","122718.8333","122718.8333","122718.8333"
"827.025839051385/60.4456646587193","184643.5","122718.8333","122718.8333","122718.8333","122718.8333","379936","122718.8333","122718.8333","122718.8333","122718.8333"
"827.405934101214/56.3581725463023","764671","3109508.333","1086496.5","492586","122718.8333","2003202.333","3550480","1222153.333","1884011","122718.8333"
"827.539974515127/34.029605535284","12255437.67","16559043.67","24078718.67","11996258.67","10977345.67","13689815.33","18221027.67","11990318.67","12737798.33","16098725.33"
"828.112129522593/60.5332623598142","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","920489.6667"
"828.502255817685/55.927000809629","648666","672094","2331089.5","708078.6667","122718.8333","1447728","3900770","1759656","122718.8333","3728842.5"
"828.554850599449/34.8730107927107","12326956","16890978.33","24094679","12717698.33","14898387.33","15939273.67","23978303.33","16898234","36397780.67","19880361.67"
"828.591811370328/54.0289960669875","795695.3333","668409.5","2291907.5","879963","709663","1787499.5","122718.8333","3755146","2056885","1712168.5"
"828.659337055911/57.7433622805499","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","3616999","122718.8333","122718.8333","122718.8333","122718.8333"
"828.684820186886/59.577272590145","122718.8333","122718.8333","2228474.5","122718.8333","122718.8333","122718.8333","5855478.5","122718.8333","1788170","3602438.5"
"828.774301218965/85.4305118896246","122718.8333","122718.8333","2307486","122718.8333","122718.8333","1703450","1901844.333","4202172.5","2193980","4001142"
"828.777630358735/80.0763143076084","122718.8333","548681","3272144.667","122718.8333","415920","1794176","3317372","2968808.667","3759739.667","5929256.333"
"828.777666836061/90.2252549529244","122718.8333","380515.5","3269669.667","122718.8333","200652","2115019","3711860","3976961.333","3710565.667","5933545.667"
"828.793716043651/88.5020266597683","122718.8333","776152.5","4468192","122718.8333","861838","2147991.667","4543736","8404782.333","3855686.667","7200534.333"
"829.053017624699/61.0031718131305","4209967","122718.8333","996471.6667","632262","122718.8333","122718.8333","122718.8333","725459","1218197.5","214589"
"829.402187243306/55.9603440705226","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2153884.5","122718.8333","122718.8333","122718.8333","5563840.5"
"829.54708877716/36.342987565936","1482919.667","1851698.667","122718.8333","1776024.667","1715201","1593829","2543005.5","4381546.333","3643406.667","4841382.5"
"829.556559514874/32.9186828083236","6760331.333","9239626.667","11794255.67","6791632","6019717.333","8795346","12029290","8903936.667","6408115","10803295.67"
"829.617095188465/44.2112939167122","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","723139","122718.8333","122718.8333"
"829.899168425613/72.0456104922334","3996880.667","2999160","5425006.667","4130647","2899771","4832389","122718.8333","2085131.667","3358843","122718.8333"
"830.053261089896/60.6228063056764","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","428775.6667","122718.8333","1124994.5","122718.8333"
"830.499395557334/55.9453576280534","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1893104.5","122718.8333","1350236","122718.8333","3383669.5"
"830.567652024814/33.5406290658021","11280511.67","15372266","44563824.67","13029560.67","10386782","17992030","35218409.33","17132080.33","26310021.33","31893815"
"830.589271585532/56.6949565566063","122718.8333","122718.8333","3788749.333","674850.5","122718.8333","122718.8333","3787593.5","3095956","122718.8333","122718.8333"
"830.698606482231/146.831002737442","1626020.667","122718.8333","122718.8333","122718.8333","592118","1793205","3619588.5","2028700","122718.8333","122718.8333"
"831.470467585489/54.9221531209502","122718.8333","122718.8333","2771317","122718.8333","122718.8333","884236","122718.8333","122718.8333","122718.8333","25395127"
"831.573310989855/34.2129912260438","3672917.333","4912581","23118950","5211021.667","7955079.333","4902560.667","16930793","9854072","6629070.333","19879768.67"
"831.779149305302/67.6782902341369","122718.8333","5847163","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2303702.5","13578112","2075172.5"
"832.194555251206/61.0289033600351","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1216958.333","122718.8333","122718.8333","1039825"
"832.448989025895/56.4279614790973","916885","122718.8333","122718.8333","122718.8333","122718.8333","2624995","122718.8333","1740361.5","3840175.5","3008515"
"832.584338605321/34.5690092218511","2276846","122718.8333","14612045","3442770.333","4261866.667","14303868.67","4068474","3024469","11581427","10008283.33"
"833.013279779868/60.4774470018685","1021623","682155.5","122718.8333","943201","1049240.5","939940","122718.8333","122718.8333","122718.8333","122718.8333"
"833.042400510477/59.5268936798679","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2876476.5","122718.8333"
"833.468285155529/54.5117616175066","122718.8333","715715.5","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1862380","122718.8333","3514484.667"
"833.587886708118/34.3148433513192","2301803","2098478.333","2204883.333","2398239.333","1236562.5","1794057.333","8026079.667","1837594.667","4817403.333","5608309"
"834.014242683366/60.7554598827882","626026.5","806072.6667","1395799","386529.3333","122718.8333","1203269.5","122718.8333","866568","122718.8333","122718.8333"
"834.043484255643/106.305432001729","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1416907.5","1021486","1391576.333","555765.5"
"834.447522358684/56.0164418206395","122718.8333","122718.8333","1926676.5","795415","122718.8333","2335381.5","122718.8333","2897695.5","2029734","3427975.5"
"834.741923119497/66.3336352209","3112136","606140.5","1515702.5","3733142.5","122718.8333","122718.8333","122718.8333","5710717.333","122718.8333","122718.8333"
"835.013801652765/60.764651136964","122718.8333","862798.5","122718.8333","5970955","3600686","654063.6667","122718.8333","122718.8333","122718.8333","122718.8333"
"835.055940417545/93.4121341281361","293321","122718.8333","2121394.5","122718.8333","122718.8333","122718.8333","3084125","1257349.667","1535133","1573377.333"
"835.292467980991/66.0110587510738","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2592240"
"835.321453581265/68.1309485431252","619237","617237","122718.8333","4143670.5","499215.6667","122718.8333","122718.8333","122718.8333","2762329","122718.8333"
"835.603459546994/35.2542878109544","1215369","1847500","1972045.667","1571615.333","1348623","2479264","1315380.5","997690.6667","1146680.333","2062244"
"835.74934679967/66.3545083349861","122718.8333","636840.5","2141775.333","2656309.5","122718.8333","122718.8333","9693422.667","964672","2151888","3696080.5"
"835.89193200167/115.405414755755","1971112.5","122718.8333","1061961.667","122718.8333","122718.8333","1029364","5473311","1166979.333","1797700","1039668.667"
"835.89524738477/242.287124356794","122718.8333","122718.8333","199349","122718.8333","122718.8333","309454","122718.8333","352879.6667","300304","160867.6667"
"836.099575468916/60.7820814805041","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1058054"
"836.5961190655/51.9222831334699","122718.8333","122718.8333","122718.8333","122718.8333","4770312.5","122718.8333","2747215","122718.8333","7921587.667","122718.8333"
"836.790971066103/67.2184371827883","122718.8333","3562509.5","122718.8333","122718.8333","3086929.5","122718.8333","1046703.5","12349614.5","1314272","3931420"
"837.294574872784/67.5946128444163","122718.8333","122718.8333","1869876.333","122718.8333","122718.8333","122718.8333","631946.5","12471773.67","398186.5","3343865.5"
"837.792134728506/67.3056308669118","376210","3050750.667","419115.5","307425","122718.8333","2025078.333","3873379.333","6836456.667","2954653.5","2506846.667"
"838.63232895566/138.414428021097","122718.8333","122718.8333","122718.8333","1780367.5","2935164","1737054.5","122718.8333","712805.5","122718.8333","1440413.5"
"838.642413871123/51.5071476770789","2214323","3587716.5","4703648.667","2429171.667","2816412.5","3172827.667","122718.8333","5241039.333","7156184.667","122718.8333"
"839.561842680589/38.9456494576929","681781.3333","1033323.667","802955.3333","486644.6667","782061.3333","871298.6667","606024","540015","589123.6667","584671.3333"
"839.59453677553/48.7314456818231","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1804842","122718.8333","122718.8333"
"839.679510761392/61.6784563958213","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1752310"
"840.342552985368/68.170989501953","2775436","4210351.667","2273223","3677628","1582707","2096391.5","122718.8333","8347149","2781204","122718.8333"
"840.568157341689/30.644614201638","139080025","154503553","144878081.3","144347303","125188755.7","163435906.3","160529079.7","160734369.7","151924922.3","163839338.7"
"840.640462833162/55.7638641829469","1562485.5","1812818.5","3084922","814065","1599835","4303833.333","2934470.5","2581564","3574300.333","1329376.667"
"841.389459422369/67.7063602529492","837227","2094666.667","3204966","900920","2663019","5339008.333","6761835.5","6418694.5","15225171","5914910.5"
"841.563184198928/27.4752213029694","29708123.67","28505206.67","29132143.33","26155639","28755258.33","35603842","29058946","35739451","31578432.33","31963791.33"
"841.576250794816/31.0790614584078","44338885.67","41531601","38055829","38926088.67","31634276.33","44218877.67","44793433.67","44022709.67","40956729.33","40666624"
"841.600218717329/54.8576742054603","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1894085.333","1124128.5"
"842.310596129561/69.1448400699099","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","6653341.5","122718.8333","122718.8333","122718.8333"
"842.573011610516/31.3512903589065","27547545.33","20357555.67","27731143","18643221.33","16772386.33","22100032.33","21618948","21377418.67","20341703.33","22509644.67"
"842.579576243741/28.8280411334884","9934082.5","14070202.33","21240543","17603807.67","11653581.33","13152439.33","20928558.67","17652496.67","11761733","20902377.67"
"842.63868261384/53.4695693827966","1573587.5","122718.8333","122718.8333","4017964.5","122718.8333","9785153.5","4778299.5","5809397.5","122718.8333","122718.8333"
"843.380891535421/57.7555812826284","122718.8333","122718.8333","122718.8333","2762580.5","122718.8333","959025","4690605","1267161.667","122718.8333","122718.8333"
"843.591233694946/42.0927108014831","122718.8333","122718.8333","12576760.33","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","8031088"
"844.525790098991/40.7856721479003","969989.3333","702060","1085119","1009394.667","1760669","971283.6667","1317141.667","1773426.667","1366360.333","2602283.5"
"844.634533185599/53.823633066896","2508808.5","122718.8333","122718.8333","2119090.667","2800341.5","4796644.667","122718.8333","2940129","122718.8333","122718.8333"
"844.756533414179/80.2504827782394","882812.3333","410343.6667","3033312.333","787886.6667","480684.6667","1220147","163255","492295.3333","372913.6667","5793984.333"
"844.756570274418/82.2347303092592","882812.3333","256171","2871658.667","787886.6667","480684.6667","1220147","173128.5","492295.3333","399740.6667","5811456"
"845.023286734521/60.4925384610136","2398055.5","3010647","1436009.5","537944.3333","122718.8333","804398","926235","997530.3333","1512751","122718.8333"
"845.376013129466/58.4430364452352","122718.8333","122718.8333","122718.8333","345556.5","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","11921940.5"
"845.594247888493/53.3089302094474","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","4409200.5","122718.8333","1936199.667","122718.8333"
"845.844603726494/67.8556174005803","4264461.333","1505223.333","5380732","1168998.333","1393070","3269025.333","4270951","5285960.333","2422721.5","122718.8333"
"846.019548538093/59.8420791828518","883638.3333","122718.8333","1387139.667","3289646","122718.8333","215536.5","122718.8333","1000148","122718.8333","122718.8333"
"846.630825560506/44.0577002218167","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","4091161","3617813.333","8392550.5","122718.8333"
"847.087241185261/71.4746120858462","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1244318"
"848.16996540692/62.0391007505551","122718.8333","122718.8333","4233506.333","122718.8333","122718.8333","122718.8333","1244615.5","122718.8333","1501159","122718.8333"
"848.484826404905/42.6855376301693","2210280","1824768.667","3157208","1874454.5","2552268.5","3128985","1596959.333","3473354.333","882885","2168348"
"848.557827695087/44.1709967529166","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","4590976.5","122718.8333","122718.8333","122718.8333"
"848.627695723203/41.2856594624213","122718.8333","122718.8333","122718.8333","122718.8333","7320017","1601128.5","122718.8333","122718.8333","122718.8333","122718.8333"
"848.882982129698/177.097952997225","551555.6667","811263.6667","927018.5","844512.6667","428606.5","327699.5","1240516","787008","844922","1321060.333"
"849.444135777509/42.5830990356767","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","415624.3333"
"849.673391135094/144.18447294628","1322862","1343330.667","938670.5","1593160.667","1061071.333","1898707.333","2541953.333","1762616.5","2378421","2381926.333"
"849.986002522438/62.4893545252159","793044","904977","122718.8333","1114088.667","1281297.333","985528.6667","122718.8333","1398983.5","122718.8333","122718.8333"
"850.721238368989/64.537037489285","122718.8333","122718.8333","5614366","122718.8333","122718.8333","210707.5","122718.8333","5654396","2438936","7969168.333"
"850.754815039616/92.4386980387454","122718.8333","122718.8333","2848083.5","122718.8333","122718.8333","929615","122718.8333","1382305.5","122718.8333","2625696"
"850.77795886193/85.4800493401839","122718.8333","122718.8333","9388277.667","8125755","122718.8333","1116155.5","11230697.5","6210746","12613910.5","16048079.33"
"851.87099239606/62.2200796791335","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","857483.5","122718.8333","122718.8333","122718.8333","122718.8333"
"852.247973715568/26.3286603011181","122718.8333","1806280.5","122718.8333","127764","158954.5","21365","122718.8333","122718.8333","862304","122718.8333"
"852.575359518263/41.4452194077894","904336.6667","660284.3333","1133911","764445","719676.3333","607175.5","2999336","943769.5","1017272.333","6961651"
"852.769196155269/78.7922093387454","122718.8333","122718.8333","1047680","122718.8333","122718.8333","374912.3333","122718.8333","1163858.5","3252654.5","1296436.5"
"852.812776032982/69.692247790277","122718.8333","122718.8333","2837442","122718.8333","122718.8333","122718.8333","122718.8333","3619650.667","7716668.333","2727044.333"
"853.310909625587/69.111463937915","122718.8333","122718.8333","581358","122718.8333","122718.8333","122718.8333","122718.8333","898243.3333","821623.3333","122718.8333"
"853.578416060741/40.8603106623848","322785.6667","477583.3333","452283.5","448836.3333","388049","333618.6667","461340","335401.3333","122718.8333","504341.5"
"853.765636900673/66.9335545776135","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","3241349.333"
"853.832788928589/68.1233960414573","122718.8333","122718.8333","3289914.333","122718.8333","122718.8333","122718.8333","122718.8333","3792433.5","3841285.5","3321580.5"
"854.217997360974/51.4748974624973","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","3932423.5","122718.8333","122718.8333","122718.8333"
"854.422449059621/56.1045240181362","122718.8333","2054540","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","8252065","122718.8333","122718.8333"
"855.00578375017/60.3816854138244","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","871521.6667","1452965.333","122718.8333"
"855.069567550799/60.4917987642439","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","1085751.5"
"855.311179607266/67.9193925805692","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","6563509.667","1023596","122718.8333","2961428.5"
"855.57647087831/51.7998680519114","2328661","122718.8333","4281212","122718.8333","122718.8333","1458079","122718.8333","2891589.5","122718.8333","122718.8333"
"856.665341095448/65.050523378668","122718.8333","122718.8333","6477728.5","122718.8333","122718.8333","122718.8333","122718.8333","1504537","122718.8333","1057628"
"856.722525932024/63.5479379603032","481216.6667","388303.3333","1673114.5","1152394.667","206144.6667","992730.3333","122718.8333","2097580.5","122718.8333","122718.8333"
"857.355556196271/54.8708373109735","122718.8333","11003680","122718.8333","122718.8333","122718.8333","1565508","122718.8333","122718.8333","4918056.5","4959354"
"857.517184622862/42.532538266658","213723.5","507771","479053.6667","522390.3333","791665.3333","529851.6667","460545","2924013","174034","268773.3333"
"857.87453581829/87.9826017507296","122718.8333","825273.5","122718.8333","1483925.5","429358","1448875","2634373","122718.8333","3007928.333","3490758"
"858.208373065945/51.9499231723008","122718.8333","122718.8333","122718.8333","122718.8333","10454572.5","122718.8333","122718.8333","122718.8333","122718.8333","2902050"
"858.461440544996/55.4487508513339","1066173","1117394.5","3388314.667","2987909","122718.8333","2118389.333","2978450.333","2720376","3617206","4184804.333"
"859.113376867756/61.8677986956996","122718.8333","4572960","122718.8333","122718.8333","122718.8333","122718.8333","1520149","122718.8333","5060862.667","3172092.667"
"859.573104457722/54.058106169514","122718.8333","1128398","8336565","122718.8333","749452","8237148","3067726","6567223.667","3571098.333","122718.8333"
"860.209159185618/51.9489426816824","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","6547887","122718.8333","2675064","122718.8333","122718.8333"
"860.35815297753/67.7142139944029","4891267.333","9752491","6794962","2991417.667","3447711.333","3173135.5","2828389.5","3096904.667","3120731.333","2358187.333"
"860.364955932364/61.2259680542696","122718.8333","122718.8333","122718.8333","12951719","10910834.5","8359375.5","122718.8333","122718.8333","122718.8333","122718.8333"
"860.459488719298/56.016508568049","2558528.333","1921376.5","3304676","2267932.667","1359344.5","1491657.5","3933278","122718.8333","122718.8333","122718.8333"
"860.714104220808/228.495270525895","960495.5","1416984","2218719","662778.6667","1480533.667","423670.5","4060519.333","2213546.5","4363263.5","5815134.667"
"860.72037994044/63.8199924018491","55828.66667","86798.66667","242746.3333","64717.66667","288997.6667","319756.6667","1771733.333","209773.3333","2408216.333","1901842"
"860.778134477366/70.163525318741","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","7046561.5","122718.8333","122718.8333","3382305"
"860.859494507829/68.9953335691206","1568265.667","758274.6667","122718.8333","1068460","1017480","4886614.5","122718.8333","2934596","122718.8333","122718.8333"
"860.99491032591/60.5630575273087","1127400.333","1343042","1396918.333","970606.5","823211.6667","1095884.667","122718.8333","857470.5","935713","122718.8333"
"861.493546106736/42.1313020954229","2291713","2475935.333","2197974","2100402.667","1571501.333","3658374","3527452.667","3282580.667","3430950.333","4378467"
"861.503729112595/46.9049782797044","3072267.333","2012662.667","1243257.667","1423115.667","667540.6667","2915060","2765288.667","1875499.667","2356162.333","2617709.333"
"861.992431787784/60.6246206570913","4235067.5","626899","954348","668851.6667","846064","608601.6667","122718.8333","820948.6667","122718.8333","122718.8333"
"862.454432750607/56.0830325736558","271383","276359.5","3159209.333","1631258.5","749169.3333","595722.3333","1135753.333","725710.6667","855704.3333","6993786.5"
"862.495248071028/41.7482794610312","723511.3333","816481","731474.5","2617793.667","1013728.333","1282950.667","1261165","1177049","1187151.667","4436587"
"862.508866498491/44.3032199802335","431261.6667","533518.3333","885404.5","840227.5","122718.8333","833560.3333","810195.6667","698442.3333","1141494.667","122718.8333"
"862.601065214224/43.4717400342186","122718.8333","122718.8333","863732","122718.8333","122718.8333","122718.8333","122718.8333","54199.66667","2389147.5","122718.8333"
"862.995103110763/60.1922916027816","1047176","1807454.5","122718.8333","1652996","400368","1082949.5","979907","122718.8333","122718.8333","122718.8333"
"863.563576663221/46.8466182829923","199380.3333","226919","956202","501721","172527.3333","3213586","122718.8333","2260674","2466658.5","133571"
"863.573753266579/42.9719121289637","122718.8333","43830","4102964","122718.8333","29731","3083197","122718.8333","2461280","122718.8333","122718.8333"
"863.798485060954/67.4303435404035","122718.8333","523874","3150028","122718.8333","122718.8333","1802220.333","11141146.33","4399160.5","1669383","4791404.333"
