mzround	mz.x	retention_time.x	DW_20180105_020	DW_20180105_044	DW_20180105_068	DW_20180105_104	DW_20180105_128	DW_20180105_014	DW_20180105_038	DW_20180105_062	DW_20180105_098	DW_20180105_122	Pathway	Overlap size	Pathway size	p-value	Empirical ID	massfeature_rows	Adduct	KEGG ID	compound_annotation	mz.y	retention_time.y	p.value	statistic	Truncated annotation
277.217386	277.217386037311	224.854735572848	17267482.3333333	11394542.3333333	18171384.6666667	18831562.6666667	19182314.3333333	26266317.3333333	28535427	30036125.6666667	35820702	37589144.3333333	Arachidonic acid metabolism	8	13	0.0112183931227	E245	row87	M-H[-]	C06427;C06426	(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate$(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid	277.217386	224.8547356	7.0468e-4	5.3275	(9Z,12Z,15Z)-Octadecatrienoic acid;
277.217386	277.217386037311	224.854735572848	17267482.3333333	11394542.3333333	18171384.6666667	18831562.6666667	19182314.3333333	26266317.3333333	28535427	30036125.6666667	35820702	37589144.3333333	De novo fatty acid biosynthesis	7	11	0.0131091335367	E245	row87	M-H[-]	C06427;C06426	(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate$(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid	277.217386	224.8547356	7.0468e-4	5.3275	(9Z,12Z,15Z)-Octadecatrienoic acid;
277.217386	277.217386037311	224.854735572848	17267482.3333333	11394542.3333333	18171384.6666667	18831562.6666667	19182314.3333333	26266317.3333333	28535427	30036125.6666667	35820702	37589144.3333333	Fatty acid activation	5	8	0.0361593600054	E245	row87	M-H[-]	C06427;C06426	(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate$(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid	277.217386	224.8547356	7.0468e-4	5.3275	(9Z,12Z,15Z)-Octadecatrienoic acid;
278.2207052	278.220705150993	225.413215246672	3250803	2640219	3513947.66666667	3602187.66666667	3627691.33333333	4949609.33333333	5375878.33333333	5678123.66666667	6791580	7011306	Fatty acid activation	5	8	0.0361593600054	E245	row58	M(C13)-H[-]	C06427;C06426	(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate$(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid	278.2207052	225.4132152	1.9374e-4	6.472	(9Z,12Z,15Z)-Octadecatrienoic acid;
278.2207052	278.220705150993	225.413215246672	3250803	2640219	3513947.66666667	3602187.66666667	3627691.33333333	4949609.33333333	5375878.33333333	5678123.66666667	6791580	7011306	Arachidonic acid metabolism	8	13	0.0112183931227	E245	row58	M(C13)-H[-]	C06427;C06426	(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate$(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid	278.2207052	225.4132152	1.9374e-4	6.472	(9Z,12Z,15Z)-Octadecatrienoic acid;
278.2207052	278.220705150993	225.413215246672	3250803	2640219	3513947.66666667	3602187.66666667	3627691.33333333	4949609.33333333	5375878.33333333	5678123.66666667	6791580	7011306	De novo fatty acid biosynthesis	7	11	0.0131091335367	E245	row58	M(C13)-H[-]	C06427;C06426	(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate$(6Z,9Z,12Z)-Octadecatrienoic acid; 6,9,12-Octadecatrienoic acid; gamma-Linolenic acid; Gamolenic acid	278.2207052	225.4132152	1.9374e-4	6.472	(9Z,12Z,15Z)-Octadecatrienoic acid;
279.2330236	279.233023624045	241.46671261276	54639821.6666667	37725494.3333333	59988988	60754827	61972915.6666667	88281386.6666667	95459772.6666667	99712246.3333333	118764819.666667	124431362.333333	De novo fatty acid biosynthesis	7	11	0.0131091335367	E49	row72	M-H[-]	C01595	Linoleate; Linoleic acid; (9Z,12Z)-Octadecadienoic acid; 9-cis,12-cis-Octadecadienoate; 9-cis,12-cis-Octadecadienoic acid	279.2330236	241.4667126	4.1523e-4	5.7785	Linoleate; Linoleic acid; (9Z,12Z)-
279.2330236	279.233023624045	241.46671261276	54639821.6666667	37725494.3333333	59988988	60754827	61972915.6666667	88281386.6666667	95459772.6666667	99712246.3333333	118764819.666667	124431362.333333	Fatty acid activation	5	8	0.0361593600054	E49	row72	M-H[-]	C01595	Linoleate; Linoleic acid; (9Z,12Z)-Octadecadienoic acid; 9-cis,12-cis-Octadecadienoate; 9-cis,12-cis-Octadecadienoic acid	279.2330236	241.4667126	4.1523e-4	5.7785	Linoleate; Linoleic acid; (9Z,12Z)-
280.2363594	280.236359436789	235.472832915817	10195917.3333333	6797498.33333333	10856058.3333333	12170630.3333333	12361148.3333333	17086908.6666667	17504507	18240433	22891760.3333333	23523987.3333333	De novo fatty acid biosynthesis	7	11	0.0131091335367	E49	row99	M(C13)-H[-]	C01595	Linoleate; Linoleic acid; (9Z,12Z)-Octadecadienoic acid; 9-cis,12-cis-Octadecadienoate; 9-cis,12-cis-Octadecadienoic acid	280.2363594	235.4728329	9.7156e-4	5.0645	Linoleate; Linoleic acid; (9Z,12Z)-
280.2363594	280.236359436789	235.472832915817	10195917.3333333	6797498.33333333	10856058.3333333	12170630.3333333	12361148.3333333	17086908.6666667	17504507	18240433	22891760.3333333	23523987.3333333	Fatty acid activation	5	8	0.0361593600054	E49	row99	M(C13)-H[-]	C01595	Linoleate; Linoleic acid; (9Z,12Z)-Octadecadienoic acid; 9-cis,12-cis-Octadecadienoate; 9-cis,12-cis-Octadecadienoic acid	280.2363594	235.4728329	9.7156e-4	5.0645	Linoleate; Linoleic acid; (9Z,12Z)-
281.2486636	281.248663566732	254.995703880449	154357527	129013539.666667	164668206.666667	172146531	167203824.333333	196901113.333333	277535352.666667	211486663.666667	287746376.333333	249719787.666667	De novo fatty acid biosynthesis	7	11	0.0131091335367	E578	row120	M-H[-]	C00712	(9Z)-Octadecenoic acid; (Z)-Octadec-9-enoic acid; Oleate; Oleic acid	281.2486636	254.9957039	0.0013499	4.8033	(9Z)-Octadecenoic acid; (Z)-Octadec
281.2486636	281.248663566732	254.995703880449	154357527	129013539.666667	164668206.666667	172146531	167203824.333333	196901113.333333	277535352.666667	211486663.666667	287746376.333333	249719787.666667	Fatty acid activation	5	8	0.0361593600054	E456	row120	M-H[-]	C01712	(9E)-Octadecenoic acid; 9-Octadecenoic acid, (E)-; (E)-Oleic acid; D9-trans-Octadecenoic acid; 9-trans-Octadecenoic acid; trans-D9-Octadecenoic acid; trans-9-Octadecenoic acid; trans-Elaidic acid; trans-Oleic acid; Elaidic acid; Acide elaidique; Elaidinsaure	281.2486636	254.9957039	0.0013499	4.8033	(9E)-Octadecenoic acid; 9-Octadecen
282.2520757	282.252075659577	256.436578394377	30858219.3333333	24642958.3333333	29632303.6666667	34354833.3333333	32253066	41920116.3333333	53039860.3333333	37858023.3333333	52369690	45097749.6666667	De novo fatty acid biosynthesis	7	11	0.0131091335367	E578	row117	M(C13)-H[-]	C00712	(9Z)-Octadecenoic acid; (Z)-Octadec-9-enoic acid; Oleate; Oleic acid	282.2520757	256.4365784	0.0012861	4.8412	(9Z)-Octadecenoic acid; (Z)-Octadec
287.2017794	287.201779390024	209.600375356525	2262285.66666667	1796581	2166252	2463948	2356472	2647094	2945337.66666667	3370688.66666667	3672528.66666667	4444104.33333333	C21-steroid hormone biosynthesis and metabolism	9	11	3.36131629146e-4	E352	row170	M-H[-]	C00535;C03772;C00674;dhea;C01227	Testosterone; 17beta-Hydroxy-4-androsten-3-one$5beta-Androstane-3,17-dione$5alpha-Androstane-3,17-dione; Androstanedione$Dehydroepiandrosterone$3beta-Hydroxyandrost-5-en-17-one; Dehydroepiandrosterone; Dehydroisoandrosterone; DHA; DHEA	287.2017794	209.6003754	0.0036499	4.0567	Testosterone; 17beta-Hydroxy-4-andr
288.204963	288.204962983845	209.521371251065	870308.666666667	292340.666666667	415494	595206.666666667	431699.666666667	509205.666666667	549401.666666667	632481.333333333	724545	793753	C21-steroid hormone biosynthesis and metabolism	9	11	3.36131629146e-4	E352	row1251	M(C13)-H[-]	C00535;C03772;C00674;dhea;C01227	Testosterone; 17beta-Hydroxy-4-androsten-3-one$5beta-Androstane-3,17-dione$5alpha-Androstane-3,17-dione; Androstanedione$Dehydroepiandrosterone$3beta-Hydroxyandrost-5-en-17-one; Dehydroepiandrosterone; Dehydroisoandrosterone; DHA; DHEA	288.204963	209.5213713	0.22687	1.309	Testosterone; 17beta-Hydroxy-4-andr
289.2173745	289.217374548045	222.861855319279	2314073.66666667	1537140.66666667	2454223.33333333	2651868.33333333	2640982.33333333	2641103.33333333	2869251.66666667	3182366	3664781.66666667	3827616.66666667	C21-steroid hormone biosynthesis and metabolism	9	11	3.36131629146e-4	E153	row405	M-H[-]	C04373;C03917;C04295;C05293;C00523	3alpha-Hydroxy-5beta-androstan-17-one; Etiocholan-3alpha-ol-17-one; 3alpha-Hydroxyetiocholan-17-one$17beta-Hydroxyandrostan-3-one; 5alpha-Dihydrotestosterone; Androstanolone; 17beta-Hydroxy-5alpha-androstan-3-one$Androst-5-ene-3beta,17beta-diol; 3beta,17beta-Dihydroxyandrost-5-ene; 3beta,17beta-Dihydroxy-5-androstene; Androstenediol$5beta-Dihydrotestosterone$Androsterone; 3alpha-Hydroxy-5alpha-androstan-17-one	289.2173745	222.8618553	0.024227	2.7719	3alpha-Hydroxy-5beta-androstan-17-o
290.2205444	290.220544407795	222.976483244358	377182	239832.5	381122.666666667	356671.666666667	354319.666666667	388033	421221	459103.333333333	584168.333333333	609958	C21-steroid hormone biosynthesis and metabolism	9	11	3.36131629146e-4	E153	row360	M(C13)-H[-]	C04373;C03917;C04295;C05293;C00523	3alpha-Hydroxy-5beta-androstan-17-one; Etiocholan-3alpha-ol-17-one; 3alpha-Hydroxyetiocholan-17-one$17beta-Hydroxyandrostan-3-one; 5alpha-Dihydrotestosterone; Androstanolone; 17beta-Hydroxy-5alpha-androstan-3-one$Androst-5-ene-3beta,17beta-diol; 3beta,17beta-Dihydroxyandrost-5-ene; 3beta,17beta-Dihydroxy-5-androstene; Androstenediol$5beta-Dihydrotestosterone$Androsterone; 3alpha-Hydroxy-5alpha-androstan-17-one	290.2205444	222.9764832	0.019321	2.919	3alpha-Hydroxy-5beta-androstan-17-o
301.2172359	301.217235929545	214.755810860175	284924177.333333	186745958.333333	300620507.666667	300230305.666667	318252648.666667	364662456.666667	385241094.666667	427189438.333333	521377611.666667	549010807.666667	Arachidonic acid metabolism	8	13	0.0112183931227	E1076	row202	M-H2O-H[-]	C14769;C14768;C04742;C14749;C14748;CE5016;C14778;C14770;C14771;C04805	8,9-EET; (5Z,11Z,14Z)-8,9-Epoxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Epoxyicosa-5,11,14-trienoic acid$5,6-EET; (8Z,11Z,14Z)-5,6-Epoxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Epoxyicosa-8,11,14-trienoic acid$(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate; (15S)-15-Hydroxy-5,8,11-cis-13-trans-icosatetraenoate; (5Z,8Z,11Z,13E)-(15S)-15-Hydroxyicosa-5,8,11,13-tetraenoic acid; 15(S)-HETE$19(S)-HETE; (19S)-Hydroxyeicosatetraenoic acid; (19S)-Hydroxyicosatetraenoic acid; (19S)-Hydroxy arachidonic acid$20-HETE; (5Z,8Z,11Z,14Z)-20-Hydroxyicosa-5,8,11,14-tetraenoic acid; 20-Hydroxyeicosatetraenoic acid; 20-Hydroxyicosatetraenoic acid; 20-Hydroxy arachidonic acid$13,14-dihydroxy-retinol$16(R)-HETE; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyeicosa-5,8,11,14-tetraenoic acid; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyicosa-5,8,11,14-tetraenoic acid$11,12-EET; (5Z,8Z,14Z)-11,12-Epoxyeicosa-5,8,14-trienoic acid; (5Z,8Z,14Z)-11,12-Epoxyicosa-5,8,14-trienoic acid$14,15-EET; (5Z,8Z,11Z)-14,15-Epoxyeicosa-5.8.11-trienoic acid; (5Z,8Z,11Z)-14,15-Epoxyicosa-5.8.11-trienoic acid$5(S)-HETE; 5-Hydroxyeicosatetraenoate; 5-HETE; (6E,8Z,11Z,14Z)-(5S)-5-Hydroxyicosa-6,8,11,14-tetraenoic acid	301.2172359	214.7558109	0.0050126	3.8307	8,9-EET; (5Z,11Z,14Z)-8,9-Epoxyeico
301.2172359	301.217235929545	214.755810860175	284924177.333333	186745958.333333	300620507.666667	300230305.666667	318252648.666667	364662456.666667	385241094.666667	427189438.333333	521377611.666667	549010807.666667	De novo fatty acid biosynthesis	7	11	0.0131091335367	E827	row202	M-H[-]	C06428;C02075;CE5932;CE5013	(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoic acid; Eicosapentaenoic acid; 5,8,11,14,17-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate$Retinyl ester; all-trans-Retinyl ester$13,14-epoxy-retinol$	301.2172359	214.7558109	0.0050126	3.8307	(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic
302.2207532	302.220753199879	215.992686661482	59410123.6666667	40705584	64638945.3333333	64566739.6666667	69026398.3333333	78365263.6666667	83406280.6666667	92341224.6666667	113005767.333333	118956822.333333	De novo fatty acid biosynthesis	7	11	0.0131091335367	E827	row188	M(C13)-H[-]	C06428;C02075;CE5932;CE5013	(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoic acid; Eicosapentaenoic acid; 5,8,11,14,17-Icosapentaenoic acid; (5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate$Retinyl ester; all-trans-Retinyl ester$13,14-epoxy-retinol$	302.2207532	215.9926867	0.0044207	3.9196	(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic
303.232868	303.232868008167	233.665321696384	71161746.3333333	45357277.6666667	78896047.6666667	81423074	83854534.6666667	83916097.3333333	87437308.3333333	95602399	113631012.666667	119357348	Arachidonic acid metabolism	8	13	0.0112183931227	E1096	row494	M-H[-]	C00219	(5Z,8Z,11Z,14Z)-Icosatetraenoic acid; Arachidonate; Arachidonic acid; cis-5,8,11,14-Eicosatetraenoic acid	303.232868	233.6653217	0.034299	2.5477	(5Z,8Z,11Z,14Z)-Icosatetraenoic aci
303.232868	303.232868008167	233.665321696384	71161746.3333333	45357277.6666667	78896047.6666667	81423074	83854534.6666667	83916097.3333333	87437308.3333333	95602399	113631012.666667	119357348	De novo fatty acid biosynthesis	7	11	0.0131091335367	E1096	row494	M-H[-]	C00219	(5Z,8Z,11Z,14Z)-Icosatetraenoic acid; Arachidonate; Arachidonic acid; cis-5,8,11,14-Eicosatetraenoic acid	303.232868	233.6653217	0.034299	2.5477	(5Z,8Z,11Z,14Z)-Icosatetraenoic aci
304.236483	304.23648300083	232.007837930542	15876521.3333333	9827354	17176089	17757304.3333333	17542873	18096049.6666667	19171826.3333333	20891732	24980795.3333333	26160525.3333333	Arachidonic acid metabolism	8	13	0.0112183931227	E1096	row474	M(C13)-H[-]	C00219	(5Z,8Z,11Z,14Z)-Icosatetraenoic acid; Arachidonate; Arachidonic acid; cis-5,8,11,14-Eicosatetraenoic acid	304.236483	232.0078379	0.031528	2.6018	(5Z,8Z,11Z,14Z)-Icosatetraenoic aci
304.236483	304.23648300083	232.007837930542	15876521.3333333	9827354	17176089	17757304.3333333	17542873	18096049.6666667	19171826.3333333	20891732	24980795.3333333	26160525.3333333	De novo fatty acid biosynthesis	7	11	0.0131091335367	E1096	row474	M(C13)-H[-]	C00219	(5Z,8Z,11Z,14Z)-Icosatetraenoic acid; Arachidonate; Arachidonic acid; cis-5,8,11,14-Eicosatetraenoic acid	304.236483	232.0078379	0.031528	2.6018	(5Z,8Z,11Z,14Z)-Icosatetraenoic aci
305.2487651	305.248765100145	241.314992668036	23769327.3333333	15367723.5	22374959.6666667	23165322.3333333	23789853.3333333	23025460.3333333	23023402.6666667	27111579	31706343	32133626.3333333	De novo fatty acid biosynthesis	7	11	0.0131091335367	E1064	row649	M-H[-]	C03242	(8Z,11Z,14Z)-Icosatrienoic acid; Dihomo-gamma-linolenic acid; (Z,Z,Z)-8,11,14-Eicosatrienoic acid; (Z,Z,Z)-8,11,14-Icosatrienoic acid; (Z,Z,Z)-8,11,14-Eicosatrienoate; (Z,Z,Z)-8,11,14-Icosatrienoate; 8,11,14-Eicosatrienoate; 8,11,14-Icosatrienoate	305.2487651	241.3149927	0.066611	2.1221	(8Z,11Z,14Z)-Icosatrienoic acid; Di
305.2487651	305.248765100145	241.314992668036	23769327.3333333	15367723.5	22374959.6666667	23165322.3333333	23789853.3333333	23025460.3333333	23023402.6666667	27111579	31706343	32133626.3333333	Fatty acid activation	5	8	0.0361593600054	E1064	row649	M-H[-]	C03242	(8Z,11Z,14Z)-Icosatrienoic acid; Dihomo-gamma-linolenic acid; (Z,Z,Z)-8,11,14-Eicosatrienoic acid; (Z,Z,Z)-8,11,14-Icosatrienoic acid; (Z,Z,Z)-8,11,14-Eicosatrienoate; (Z,Z,Z)-8,11,14-Icosatrienoate; 8,11,14-Eicosatrienoate; 8,11,14-Icosatrienoate	305.2487651	241.3149927	0.066611	2.1221	(8Z,11Z,14Z)-Icosatrienoic acid; Di
306.2520229	306.252022923743	243.277378075942	5158725	4125592	4488046.66666667	4683115.33333333	4856324	4811836	4713711.33333333	5792737.33333333	6910016	6608236	De novo fatty acid biosynthesis	7	11	0.0131091335367	E1064	row569	M(C13)-H[-]	C03242	(8Z,11Z,14Z)-Icosatrienoic acid; Dihomo-gamma-linolenic acid; (Z,Z,Z)-8,11,14-Eicosatrienoic acid; (Z,Z,Z)-8,11,14-Icosatrienoic acid; (Z,Z,Z)-8,11,14-Eicosatrienoate; (Z,Z,Z)-8,11,14-Icosatrienoate; 8,11,14-Eicosatrienoate; 8,11,14-Icosatrienoate	306.2520229	243.2773781	0.048263	2.3287	(8Z,11Z,14Z)-Icosatrienoic acid; Di
306.2520229	306.252022923743	243.277378075942	5158725	4125592	4488046.66666667	4683115.33333333	4856324	4811836	4713711.33333333	5792737.33333333	6910016	6608236	Fatty acid activation	5	8	0.0361593600054	E1064	row569	M(C13)-H[-]	C03242	(8Z,11Z,14Z)-Icosatrienoic acid; Dihomo-gamma-linolenic acid; (Z,Z,Z)-8,11,14-Eicosatrienoic acid; (Z,Z,Z)-8,11,14-Icosatrienoic acid; (Z,Z,Z)-8,11,14-Eicosatrienoate; (Z,Z,Z)-8,11,14-Icosatrienoate; 8,11,14-Eicosatrienoate; 8,11,14-Icosatrienoate	306.2520229	243.2773781	0.048263	2.3287	(8Z,11Z,14Z)-Icosatrienoic acid; Di
317.2124026	317.212402556832	165.30256146824	751533	553191.666666667	425330	416481.333333333	434905	650094	1374378.66666667	635147	991421.666666667	1103757.66666667	Arachidonic acid metabolism	8	13	0.0112183931227	E14	row306	M-H[-]	C00909	Leukotriene A4; LTA4; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoic acid; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyeicosa-7,9,11,14-tetraenoate; (7E,9E,11Z,14Z)-(5S,6S)-5,6-Epoxyicosa-7,9,11,14-tetraenoate; (5S,6S,7E,9E,11Z,14Z)-5,6-epoxyicosa-7,9,11,14-tetraenoate	317.2124026	165.3025615	0.013761	3.1421	Leukotriene A4; LTA4; (7E,9E,11Z,14
317.2124026	317.212402556832	165.30256146824	751533	553191.666666667	425330	416481.333333333	434905	650094	1374378.66666667	635147	991421.666666667	1103757.66666667	Arachidonic acid metabolism	8	13	0.0112183931227	E804	row306	M-H2O-H[-]	C05356;C14813;C14781;C00959;C04685;C04686;C02165;C05966;C05965;C04849	5(S)-HPETE; 5(S)-Hydroperoxy-6-trans-8,11,14-cis-eicosatetraenoic acid; (6E,8Z,11Z,14Z)-(5S)-5-Hydroperoxyeicosa-6,8,11,14-tetraenoate; (6E,8Z,11Z,14Z)-(5S)-5-Hydroperoxyeicosa-6,8,11,14-tetraenoic acid; (5S,6E,8Z,11Z,14Z)-5-hydroperoxyicosa-6,8,11,14-tetraenoate$11H-14,15-EETA; 11-Hydroxy-14,15-EETA; 11-Hydroxy-14,15-epoxyeicosatrienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyeicosa-5,8,12-trienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyicosa-5,8,12-trienoic acid$15H-11,12-EETA; 15-Hydroxy-11,12-epoxyeicosatrienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyeicosa-5,8,13-trienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyicosa-5,8,13-trienoic acid$Prostaglandin B1$(13E)-(15S)-15-Hydroxy-9-oxoprosta-10,13-dienoate; Prostaglandin A1; PGA1$(13E)-(15S)-15-Hydroxy-9-oxoprosta-11,13-dienoate; Prostaglandin C1$Leukotriene B4; (6Z,8E,10E,14Z)-(5S,12R)-5,12-Dihydroxyeicosa-6,8,10,14-tetraenoate; (6Z,8E,10E,14Z)-(5S,12R)-5,12-Dihydroxyicosa-6,8,10,14-tetraenoate$15(S)-HPETE; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoic acid; 15-Hydroperoxyeicosatetraenoate; 15-Hydroperoxyicosatetraenoate; 15-Hydroperoxyeicosatetraenoic acid; 15-Hydroperoxyicosatetraenoic acid; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoate$12(S)-HPETE; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoic acid; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoate; 12-Hydroperoxyeicosatetraenoate; 12-Hydroperoxyicosatetraenoate; 12-Hydroperoxyeicosatetraenoic acid; 12-Hydroperoxyicosatetraenoic acid$(5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoic acid; (5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoate; Hepoxilin A3	317.2124026	165.3025615	0.013761	3.1421	5(S)-HPETE; 5(S)-Hydroperoxy-6-tran
318.2206421	318.220642128488	211.2368207784	567201.666666667	829482	877545	701981.333333333	872402	859403.666666667	1107737.66666667	1479498.66666667	1348990.33333333	1350679	Arachidonic acid metabolism	8	13	0.0112183931227	E1108	row232	M-H[-]	CE7228;CE2565;CE1450;CE7243;CE7244;CE5705;CE0347;CE7231;CE7234;12harachd;CE2154	13-HETE$15(R)-Hydroxy-(5Z,8Z,11Z,13E)-eicosatetraenoate$11-hydroxyeicosatetraenoate$18-HETE$17-HETE$8-hydroxyeicosatetraenoate$12-hydroxyeicosatetraenoate$7-HETE$10-HETE$12 hydroxy arachidonic acid$	318.2206421	211.2368208	0.0068155	3.6167	13-HETE$15(R)-Hydroxy-(5Z,8Z,11Z,13
325.2383039	325.238303903273	239.147063787753	10466103.3333333	6386506.66666667	9696723	10461790.3333333	10127238.3333333	15262411.3333333	16968952.6666667	16539993.6666667	18755070	19785527.3333333	De novo fatty acid biosynthesis	7	11	0.0131091335367	E49	row68	M+HCOO[-]	C01595	Linoleate; Linoleic acid; (9Z,12Z)-Octadecadienoic acid; 9-cis,12-cis-Octadecadienoate; 9-cis,12-cis-Octadecadienoic acid	325.2383039	239.1470638	3.292e-4	5.984	Linoleate; Linoleic acid; (9Z,12Z)-
325.2383039	325.238303903273	239.147063787753	10466103.3333333	6386506.66666667	9696723	10461790.3333333	10127238.3333333	15262411.3333333	16968952.6666667	16539993.6666667	18755070	19785527.3333333	Fatty acid activation	5	8	0.0361593600054	E49	row68	M+HCOO[-]	C01595	Linoleate; Linoleic acid; (9Z,12Z)-Octadecadienoic acid; 9-cis,12-cis-Octadecadienoate; 9-cis,12-cis-Octadecadienoic acid	325.2383039	239.1470638	3.292e-4	5.984	Linoleate; Linoleic acid; (9Z,12Z)-
327.2539945	327.253994527429	256.103545296389	33362051	26367979.3333333	31686408	35756415	32341216.3333333	44850690.6666667	53780690	44025490.3333333	53236867	44572912	Fatty acid activation	5	8	0.0361593600054	E456	row66	M+HCOO[-]	C01712	(9E)-Octadecenoic acid; 9-Octadecenoic acid, (E)-; (E)-Oleic acid; D9-trans-Octadecenoic acid; 9-trans-Octadecenoic acid; trans-D9-Octadecenoic acid; trans-9-Octadecenoic acid; trans-Elaidic acid; trans-Oleic acid; Elaidic acid; Acide elaidique; Elaidinsaure	327.2539945	256.1035453	3.08e-4	6.0439	(9E)-Octadecenoic acid; 9-Octadecen
327.2539945	327.253994527429	256.103545296389	33362051	26367979.3333333	31686408	35756415	32341216.3333333	44850690.6666667	53780690	44025490.3333333	53236867	44572912	De novo fatty acid biosynthesis	7	11	0.0131091335367	E578	row66	M+HCOO[-]	C00712	(9Z)-Octadecenoic acid; (Z)-Octadec-9-enoic acid; Oleate; Oleic acid	327.2539945	256.1035453	3.08e-4	6.0439	(9Z)-Octadecenoic acid; (Z)-Octadec
339.2538162	339.25381618666	237.49399976995	360923	18050594.6666667	543090.333333333	664554.5	732582	802341	1017371	834937.5	760896.666666667	1003867	De novo fatty acid biosynthesis	7	11	0.0131091335367	E49	row2513	M+CH3COO[-]	C01595	Linoleate; Linoleic acid; (9Z,12Z)-Octadecadienoic acid; 9-cis,12-cis-Octadecadienoate; 9-cis,12-cis-Octadecadienoic acid	339.2538162	237.4939998	0.74444	-0.33748	Linoleate; Linoleic acid; (9Z,12Z)-
339.2538162	339.25381618666	237.49399976995	360923	18050594.6666667	543090.333333333	664554.5	732582	802341	1017371	834937.5	760896.666666667	1003867	Fatty acid activation	5	8	0.0361593600054	E49	row2513	M+CH3COO[-]	C01595	Linoleate; Linoleic acid; (9Z,12Z)-Octadecadienoic acid; 9-cis,12-cis-Octadecadienoate; 9-cis,12-cis-Octadecadienoic acid	339.2538162	237.4939998	0.74444	-0.33748	Linoleate; Linoleic acid; (9Z,12Z)-
341.206612	341.206611960265	232.748093051487	99824	23393.25	161952	5848.3125	75314.5	33872	1462.078125	1462.078125	31643	731.0390625	De novo fatty acid biosynthesis	7	11	0.0131091335367	E1096	row601	M+Cl37[-]	C00219	(5Z,8Z,11Z,14Z)-Icosatetraenoic acid; Arachidonate; Arachidonic acid; cis-5,8,11,14-Eicosatetraenoic acid	341.206612	232.7480931	0.054165	-2.2547	(5Z,8Z,11Z,14Z)-Icosatetraenoic aci
